County,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed. Status,State Status,Habitat,Wet Habitat Flag,URL
Claiborne,Invertebrate Animal,Mollusc,Theliderma sparsa,Appalachian Monkeyface,G1,S1,"LE, XN",E,Headwater sections of rivers in shallow riffles/runs with sand-gravel substrate & moderate current; upper Tennessee River drainage.,Aquatic,
Claiborne,Invertebrate Animal,Mollusc,Theliderma cylindrica strigillata,Rough Rabbitsfoot,G3G4T2,S2,LE,E,"Small-medium sized rivers, in clear, shallow riffles with sand-gravel substrates; Tenn. & Cumb. river systems; upland form.",Aquatic,
Claiborne,Vertebrate Animal,Bird,Vermivora chrysoptera,Golden-winged Warbler,G4,S3B,--,T,Early successional habitats in foothill regions of Appalachians.,Upland,
Claiborne,Vertebrate Animal,Fish,Etheostoma baileyi,Emerald Darter,G4G5,S2,--,D,Creeks and small rivers with riffles containing gravel or rubble; upper Cumberland drainage.,Aquatic,
Claiborne,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic,
Claiborne,Invertebrate Animal,Mollusc,Lemiox rimosus,Birdwing Pearlymussel,G1,S1,"LE, XN",E,Small-medium size rivers in riffle areas with sand and gravel substrates in mod-fast currents; Tennessee River system.,Aquatic,
Claiborne,Vascular Plant,Flowering Plant,Carex woodii,pretty sedge,G4,S1,--,E,Calcareous Woodlands,,
Claiborne,Vascular Plant,Flowering Plant,Ribes missouriense,Missouri Gooseberry,G5,S2,--,S,Rocky Woods,Upland,
Claiborne,Invertebrate Animal,Other Type,Pseudotremia valga,A Millipede,G1G2,S1?,--,"Rare, Not State Listed",Terrestrial cave obligate; northernmost Ridge & Valley; Claiborne County.,Upland,
Claiborne,Vascular Plant,Flowering Plant,Calamagrostis porteri,Porter's Reedgrass,G4,S1,--,E,Rich Mountain Woods,Upland,
Claiborne,Vertebrate Animal,Mammal,Parascalops breweri,Hairy-tailed Mole,G5,S3,--,D,Moist soils in deciduous forests with thick humus; east Tennessee.,Upland,
Claiborne,Vertebrate Animal,Mammal,Mustela nivalis,Least Weasel,G5,S2,--,"Rare, Not State Listed","Old fields, hedgerows, and forested areas; Appalachian Mountains, Ridge & Valley, & Cumberland Plateau.",Upland,
Claiborne,Invertebrate Animal,Mollusc,Margaritifera monodonta,Spectaclecase,G2,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic,
Claiborne,Vascular Plant,Flowering Plant,Chrysogonum virginianum,Green-and-gold,G5,S2,--,T,Dry Woods And Openings,Upland,
Clay,Invertebrate Animal,Insect,Pseudanophthalmus fowlerae,Fowler's Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; eastern Highland Rim.,Upland,
Clay,Vertebrate Animal,Fish,Etheostoma barrenense,Splendid Darter,G4,S3,--,D,Locally abundant in rocky pools and adjacent riffles of small to moderate streams; Barren River watershed.,Aquatic,
Clay,Invertebrate Animal,Mollusc,Lampsilis abrupta,Pink Mucket,G1G2,S2,LE,E,"Generally a large river species, preferring sand-gravel or rocky substrates with mod-strong currents; Tennessee & Cumberland river systems.",Aquatic,
Clay,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic,
Clay,Vertebrate Animal,Fish,Etheostoma maydeni,Redlips Darter,GNR,S2,--,T,Found in slow-moving large creeks and rivers in pools along the banks strewn with boulders and woody debris.,,
Clay,Invertebrate Animal,Crustacean,Barbicambarus cornutus,Bottlebrush Crayfish,G4,S2,--,D,"Under slabrock in medium-large tributaries of Barren River watershed; Sumner, Macon, Clay counties.",Aquatic,
Clay,Invertebrate Animal,Mollusc,Pleurobema plenum,Rough Pigtoe,G1,S1,"LE, XN",E,"Medium to large rivers in sand, gravel, and cobble substrates of shoals; Tennessee & Cumberland river systems.",Aquatic,
Clay,Invertebrate Animal,Insect,Pseudanophthalmus inquisitor,Inquirer Cave Beetle,G1,S1,--,"Rare, Not State Listed",Terrestrial cave obligate; Eastern Highland Rim escarpment.,Upland,
Clay,Vertebrate Animal,Amphibian,Aneides aeneus,Green Salamander,G3G4,S3S4,--,"Rare, Not State Listed",Damp crevices in shaded rock outcrops and ledges; beneath loose bark and cracks of trees and sometimes in/or under logs.,Upland,
Clay,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible,
Clay,Vertebrate Animal,Fish,Thoburnia atripinnis,Blackfin Sucker,G3,S2,--,D,Larger creeks with quiet or gently flowing pools with scattered slabrocks & undercut banks; Barren River watershed.,Aquatic,
Clay,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G3G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland,
Clay,Vascular Plant,Flowering Plant,Melanthium woodii,Ozark Bunchflower,G5,S2,--,S,Rich Wooded Slopes,Upland,
Clay,Vertebrate Animal,Fish,Etheostoma bellum,Orangefin Darter,G4G5,S3,--,D,Locally abundant in small to medium-sized clear streams over gravel substrate; Barren River watershed.,Aquatic,
Clay,Invertebrate Animal,Mollusc,Venustaconcha troostensis,Cumberland Bean,G1,S1,LE,E,,,https://www.ncwildlife.org/portals/0/Learning/images/Species/Mussels/Cumberland_bean_ext.jpg
Clay,Vertebrate Animal,Fish,Etheostoma barbouri,Teardrop Darter,G4G5,S2,--,D,Sandy pools in small to medium streams with slabrock cover; Barren River watershed.,Aquatic,
Clay,Invertebrate Animal,Mollusc,Lithasia armigera,Armored Rocksnail,G3G4,S1S2,--,"Rare, Not State Listed","Partially buried logs, gravel, and preferably submerged rock outcrops; lower Cumberland River & larger tributaries; Obey River.<br>",Aquatic,
Clay,Vascular Plant,Flowering Plant,Collinsia verna,Spring Blue-eyed Mary,G5,S1,--,E,Rich Wet-Mesic Woods,Possible,
Clay,Vascular Plant,Flowering Plant,Carex ouachitana,Ouachita Sedge,G4,S1,--,S,Rocky Woods,Upland,
Clay,Vertebrate Animal,Fish,Percina phoxocephala,Slenderhead Darter,G5,S3,--,D,Small-large rivers with moderate gradient in shoal areas with moderate-swift currents; portions of Tenn & Cumb river watersheds.,Aquatic,
Clay,Invertebrate Animal,Crustacean,Stygobromus nortoni,Norton's Cave Amphipod,G2G3,SH,--,"Rare, Not State Listed","Aquatic cave obligate, from pools; Eastern Highland Rim and Ridge & Valley.",Aquatic,
Cocke,Vascular Plant,Flowering Plant,Chrysogonum virginianum,Green-and-gold,G5,S2,--,T,Dry Woods And Openings,Upland,
Cocke,Vertebrate Animal,Amphibian,Desmognathus carolinensis,Carolina Mountain Dusky Salamander,G4,S2S3,--,"Rare, Not State Listed","Seepage areas, springs, small streams, & wet rock faces; spruce-fir forest floor; Blue Ridge; Cocke, Greene, Unicoi Cos.",Aquatic,
Cocke,Vascular Plant,Flowering Plant,Corallorhiza maculata,Spotted Coralroot,G5,S1,--,T,"Shady, Moist Woods",Upland,
Cocke,Vertebrate Animal,Fish,Carpiodes velifer,Highfin Carpsucker,G4G5,S2S3,--,D,"Large rivers, mostly in Tennessee River drainage.",Aquatic,
Cocke,Vascular Plant,Flowering Plant,Platanthera psycodes,Small Purple Fringed Orchid,G5,S2,--,S,Wet Woods And Bog Margins,Possible,
Cocke,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic,
Cocke,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Cocke,Vascular Plant,Flowering Plant,Menziesia pilosa,Minniebush,G4G5,S2,--,S,Heath Balds And Cliffs,Possible,
Cocke,Nonvascular Plant,Non-Vascular Plant,Lophocolea appalachiana,A Liverwort,G2,S1,--,S,Spray Cliffs,Possible,
Cocke,Invertebrate Animal,Mollusc,Fumonelix wheatleyi,Cinnamon Covert,G4,S3,--,"Rare, Not State Listed","Leaf litter, logs, talus in mixed woodlands, coves @ mid-upper elevations of Blue Ridge; Blount, Carter, Cocke, Monroe, & Sevier cos.",Upland,
Cocke,Vascular Plant,Flowering Plant,Hypericum mitchellianum,Blue Ridge St. John's-wort,G3,S2,--,T,"High Elevation, Moist Woods",Upland,
Cocke,Vascular Plant,Flowering Plant,Saxifraga caroliniana,Carolina Saxifrage,G3,S1S2,--,E,Seepage Slopes And Wet Cliffs,Possible,
Cocke,Vascular Plant,Flowering Plant,Trillium rugelii,Southern Nodding Trillium,G4,S2,--,E,Rich Mountain Woods,Possible,
Cocke,Invertebrate Animal,Mollusc,Anguispira jessica,Mountain Disc,G3G4,S3,--,"Rare, Not State Listed","Higher elevations in the southern Appalachians, arboreal; also inhabits rotting wood; Roan Mountain & Mt. Le Conte.",Upland,
Cocke,Vascular Plant,Flowering Plant,Thermopsis fraxinifolia,Ash-leaved Bush-pea,G3?,S3,--,T,Roadsides And Dry Open Woods,Upland,
Cocke,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic,
Cocke,Vertebrate Animal,Fish,Cycleptus elongatus,Blue Sucker,G3G4,S2,--,T,Swift waters over firm substrates in big rivers.,Aquatic,
Cocke,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic,
Cocke,Nonvascular Plant,Non-Vascular Plant,Grimmia olneyi,Grimmia Moss,G3G5,SH,--,S,High Elev. Dry Rocks And Cliffs,Upland,
Cocke,Vascular Plant,Flowering Plant,Adlumia fungosa,Climbing Fumitory,G4,S2,--,T,Rich Mesic Woods,Upland,
Cocke,Vascular Plant,Plant: Gymnosperm,Abies fraseri,Fraser Fir,G2,S1S2,--,T,Forests Above 5500 Ft,Possible,
Cocke,Vascular Plant,Flowering Plant,Gratiola viscidula,Short's Hedge-hyssop,G4G5,S1,--,S,"Streamsides, Pond Edges, And Other Wet Areas",Possible,
Cocke,Vascular Plant,Flowering Plant,Carex ruthii,Ruth's Sedge,G3G4,S2,--,T,Mountain Forests And Wet Areas,Possible,
Cocke,Vertebrate Animal,Fish,Percina tanasi,Snail Darter,G2G3,S2S3,DL,"Rare, Not State Listed","Sand and gravel shoals of moderately flowing, vegetated, large creeks; upper Tennessee River watershed.",Aquatic,
Cocke,Vascular Plant,Flowering Plant,Solidago lancifolia,Broadleaf Goldenrod,G2,S1,--,E,Mountain Woods,Upland,
Cocke,Invertebrate Animal,Insect,Speyeria diana,Diana Fritillary,G2G3,S3,--,"Rare, Not State Listed","Fields, edges, and openings in moist, rich, forested mountains and valleys; Blue Ridge & Cumberland Plateau generally.",Upland,
Cocke,Invertebrate Animal,Mollusc,Ventridens decussatus,Crossed Dome,G3,S2?,--,"Rare, Not State Listed","In leaf litter of oak woods, usually above 3,000 ft; Blue Ridge.",Upland,
Cocke,Vertebrate Animal,Mammal,Neotoma floridana haematoreia,Southern Appalachian Woodrat,G5T4Q,S2,--,D,Forests & talus slopes in southern Appalachians of southeastern Tennessee.,Upland,
Cocke,Vertebrate Animal,Mammal,Myotis leibii,Eastern Small-footed Myotis,G4,S2S3,--,D,"Hibernates in caves & mines; also uses abandoned buildings, bridges, and barns seasonally.",Upland,
Cocke,Invertebrate Animal,Mollusc,Mesomphix rugeli,Wrinkled Button,G4,S3,--,"Rare, Not State Listed",Under leaf litter on wooded hillsides; far NE Tennessee; S Blue Ridge.,Upland,
Cocke,Vascular Plant,Flowering Plant,Stachys clingmanii,Clingman's Hedge-nettle,G2,S1S2,--,T,Mountain Clearings And Meadows,Upland,
Cocke,Vascular Plant,Flowering Plant,Silene ovata,Ovate Catchfly,G3,S2,--,E,Open Oak Woods,Upland,
Cocke,Vascular Plant,Flowering Plant,Rugelia nudicaulis,Rugel's Ragwort,G3,S2,--,E,High Elevation Open Woods,Upland,
Cocke,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic,
Cocke,Vertebrate Animal,Fish,Chrosomus tennesseensis,Tennessee Dace,G3,S3,--,D,First order spring-fed streams of woodlands in Ridge and Valley limestone region; Tennessee River watershed.,Aquatic,
Cocke,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible,
Cocke,Invertebrate Animal,Mollusc,Io fluvialis,Spiny Riversnail,G1G2,S2,--,"Rare, Not State Listed",Shallow waters of shoals that are rapid to moderate and well-oxygenated; Tennessee River & main tributaries; E Tennessee.,Aquatic,
Cocke,Vascular Plant,Flowering Plant,Hydrophyllum virginianum,Appalachian Waterleaf,G5,S3,--,T,Alluvial Woods,Possible,
Cocke,Vertebrate Animal,Fish,Etheostoma gutselli,Tuckasegee Darter,G3G4,S1,--,E,Swift riffle areas with coarse rubble; Little Tennessee & Pigeon rivers.,Aquatic,
Cocke,Vascular Plant,Flowering Plant,Thaspium pinnatifidum,Cutleaf Meadow-parsnip,G2G3,S1,--,E,Calcareous Forests And Woodlands,Upland,
Cocke,Vascular Plant,Flowering Plant,Cymophyllus fraserianus,Fraser's Sedge,G4,S3,--,S,Mixed Mesophytic Forests,Upland,
Cocke,Vertebrate Animal,Mammal,Myotis grisescens,Gray Myotis,G3G4,S2,LE,E,Cave obligate year-round; frequents forested areas; migratory.,Upland,
Cocke,Vertebrate Animal,Mammal,Microtus chrotorrhinus carolinensis,Southern Rock Vole,G5T3,S2,--,D,"Mossy rocks and logs, and cool, moist talus slopes at higher elevations of the Appalachians.",Upland,
Cocke,Nonvascular Plant,Non-Vascular Plant,Megaceros aenigmaticus,Megaceros,G3,S2S3,--,S,Mid-Elev. Streams On Wet Shaded Rocks,Possible,
Cocke,Vascular Plant,Flowering Plant,Heracleum maximum,Cow-parsnip,G5,S2,--,S,Moist Woods And Floodplains,Possible,
Cocke,Vascular Plant,Flowering Plant,Stellaria alsine,Trailing Stitchwort,G5,S1,--,E,Bogs And Wet Areas,Possible,
Cocke,Vascular Plant,Flowering Plant,Streptopus roseus,Rosy Twisted-stalk,G5,S2,--,S,"Rich, Moist Mountain Woods",Upland,
Cocke,Vertebrate Animal,Fish,Etheostoma acuticeps,Sharphead Darter,G3,S2S3,--,"Rare, Not State Listed",Strongly flowing water in riffles and chutes of large upland creeks and medium-sized rivers.,Aquatic,
Cocke,Vascular Plant,Flowering Plant,Brachyelytrum aristosum,Northern Shorthusk,G5,S2,--,S,Moist High Elev. Forests,Upland,
Cocke,Vascular Plant,Flowering Plant,Leucothoe racemosa,Fetter-bush,G5,S2,--,T,Acidic Wetlands And Swamps,Possible,
Cocke,Nonvascular Plant,Non-Vascular Plant,Frullania plana,A Liverwort,G4,S2,--,S,Shaded Rocks In Moist Mountain Coves,,
Cocke,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland,
Cocke,Vascular Plant,Flowering Plant,Carex bromoides ssp. montana,Blue Ridge Brome Sedge,G5T3?,S1,--,T,Mountain Bogs & Seeps,Possible,
Cocke,Vascular Plant,Flowering Plant,Buckleya distichophylla,Piratebush,G3,S2,--,T,Rocky Mountain Woods W/ Hemlock,Upland,
Cocke,Vascular Plant,Flowering Plant,Paronychia argyrocoma,Silverling,G4,S1S2,--,T,"Dry Sandstone, Granite Outcrops",Upland,
Cocke,Vertebrate Animal,Mammal,Parascalops breweri,Hairy-tailed Mole,G5,S3,--,D,Moist soils in deciduous forests with thick humus; east Tennessee.,Upland,
Cocke,Vascular Plant,Flowering Plant,Lysimachia fraseri,Fraser's Loosestrife,G3,S2,--,E,Dry Open Woods,Possible,
Cocke,Vascular Plant,Flowering Plant,Goodyera repens,Dwarf Rattlesnake-plantain,G5,S1,--,S,Moist Conifer/Rhododendron Woods,Upland,
Cocke,Vertebrate Animal,Amphibian,Desmognathus wrighti,Pygmy Salamander,G3,S2S3,--,D,"Mature hardwoods & spruce-fir forests under moss, leaf litter, logs, bark, and rocks; high elevations; Blue Ridge.",Upland,
Cocke,Invertebrate Animal,Mollusc,Margaritifera monodonta,Spectaclecase,G2,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic,
Coffee,Vascular Plant,Flowering Plant,Platanthera cristata,Yellow Crested Orchid,G5,S2S3,--,S,Acidic Seeps And Stream Heads,Possible,
Coffee,Vertebrate Animal,Fish,Etheostoma forbesi,Barrens Darter,G1G2,S1,--,E,Headwaters of the Barren Fork & Hickory Creek drainages; Cumberland River watershed.,Aquatic,
Coffee,Invertebrate Animal,Mollusc,Lithasia lima,Warty Rocksnail,G2,S2,--,"Rare, Not State Listed",Rocky substrates in riffle systems; Elk River & larger tributaries (Tennessee River watershed).,Aquatic,
Coffee,Invertebrate Animal,Mollusc,Lithasia duttoniana,Helmet Rocksnail,G2,S2,--,"Rare, Not State Listed",Rocky substrates in riffle systems; bedrock in flowing water below main section of riffles; Duck River (TN River system).,Aquatic,
Coffee,Vascular Plant,Flowering Plant,Lathyrus palustris,Marsh Pea,G5,S1,--,S,Wet Woods & Marshes,Possible,
Coffee,International Vegetation Classification - Natural,Plant Community,Quercus phellos - Quercus alba / Vaccinium fuscatum - (Viburnum nudum) / Carex barrattii Wet Forest,Barrens Depression Willow Oak Forest,G2,SNR,--,"Rare, Not State Listed",,,
Coffee,International Vegetation Classification - Natural,Plant Community,Quercus stellata - (Quercus coccinea) / Quercus marilandica / Vaccinium pallidum - (Vaccinium stamineum) Woodland,Highland Rim Post Oak - Blackjack Oak Woodland,G2G3,S2,--,"Rare, Not State Listed",,,
Coffee,Vascular Plant,Flowering Plant,Juncus elliottii,Elliott's Rush,G4G5,S1,--,S,Wet Barrens,Possible,
Coffee,Vascular Plant,Flowering Plant,Platanthera nivea,Snowy Orchid,G3G4,S1,--,E,Wet Barrens,Possible,
Coffee,Vascular Plant,Flowering Plant,Platanthera integra,Yellow Fringeless Orchid,G3G4,S1,--,E,Wet Barrens,Possible,
Coffee,Vascular Plant,Flowering Plant,Parnassia grandifolia,Large-leaved Grass-of-parnassus,G3,S3,--,S,Calcareous Seeps,Possible,
Coffee,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Coffee,Vascular Plant,Flowering Plant,Lonicera dioica,Mountain Honeysuckle,G5,S2,--,S,Mountain Woods And Thickets,Possible,
Coffee,Vascular Plant,Flowering Plant,Fimbristylis puberula,Hairy Fimbristylis,G5,S1S2,--,T,Wet Prairies And Woods,Possible,
Coffee,Vascular Plant,Flowering Plant,Helianthemum propinquum,Low Frostweed,G4,S1S2,--,E,Barrens,Upland,
Coffee,Vascular Plant,Flowering Plant,Rhynchospora rariflora,Few-flowered Beak-rush,G5,S1,--,E,Swamps And Bogs,Possible,
Coffee,Vascular Plant,Flowering Plant,Rhynchospora caduca,Falling Beaked-rush,G5,S1,--,S,"Marshes, Wet Ground",Possible,
Coffee,Nonvascular Plant,Non-Vascular Plant,Radula voluta,A Liverwort,G3,S2,--,S,Shady Moist Boulders By Waterfalls Or Sreams,Possible,
Coffee,Vascular Plant,Flowering Plant,Phemeranthus calcaricus,Limestone Fame-flower,G3,S3,--,S,Glades,Upland,
Coffee,Vascular Plant,Flowering Plant,Xyris laxifolia var. iridifolia,Wide-leaved Yellow-eyed Grass,G4G5T4T5,S2,--,T,Pond Margins And Marshes,Possible,
Coffee,Vascular Plant,Flowering Plant,Vaccinium elliottii,Mayberry,G5,S1,--,E,Open Flat Woods And Dry Slopes,Possible,
Coffee,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic,
Coffee,Vascular Plant,Flowering Plant,Eryngium integrifolium,Blue-flower Coyote-thistle,G5,S1,--,T,Wet Barrens,Possible,
Coffee,International Vegetation Classification - Natural,Plant Community,"Quercus (falcata, stellata) / Quercus marilandica / Gaylussacia (baccata, dumosa) Woodland",Highland Rim Blackjack Oak Barrens,G2G3,S2S3,--,"Rare, Not State Listed",,,
